date,cruise_id,station,event_n,scan,salinity,temperature,pressure,sea_water_electrical_conductivity,CDOM,dissolved_oxygen,oxygen_saturation,chlorophyll_concentration,chlorophyll_fluorescence,photosynthetically_available_radiation,beam_attenuation,beam_transmission,depth,sea_water_sigma_t,sound_velocity,altimeter,latitude,longitude
2021-12-07,WS21338,.V8,63,63,63,63,63,63,0,63,63,0,63,63,63,63,63,63,63,62,26.8316666666667,-82.9575
2021-12-07,WS21338,.V9,76,76,76,76,76,76,0,76,76,0,76,76,76,76,76,76,76,76,26.7288333333333,-83.1033333333333
2021-12-08,WS21338,.AMI1,13,13,13,13,13,13,0,12,12,0,13,13,13,13,13,13,13,11,27.498,-82.7491666666667
2021-12-08,WS21338,.EH07,75,75,75,75,75,75,0,75,75,0,75,75,75,75,75,75,75,74,27.4863333333333,-83.4176666666667
2021-12-08,WS21338,.EH08,78,78,78,78,78,78,0,78,78,0,78,78,78,78,78,78,78,77,27.326,-83.3586666666667
2021-12-08,WS21338,.TB1,10,10,9,10,10,9,0,9,9,0,10,10,10,10,10,9,9,10,27.8018333333333,-82.8815
2021-12-08,WS21338,.TB10,72,72,72,72,72,72,0,71,71,0,72,72,72,72,72,72,72,71,27.6173333333333,-83.4883333333333
2021-12-08,WS21338,.TB2,21,21,21,21,21,21,0,21,21,0,21,21,21,21,21,21,21,21,27.74,-82.9281666666667
2021-12-08,WS21338,.TB3,30,30,30,30,30,30,0,30,30,0,30,30,30,30,30,30,30,29,27.6715,-83.0001666666667
2021-12-08,WS21338,.TB4,43,43,43,43,43,43,0,43,43,0,43,43,43,43,43,43,43,43,27.617,-83.133
2021-12-08,WS21338,.TB5,65,65,65,65,65,65,0,64,64,0,65,65,65,65,65,65,65,65,27.617,-83.2996666666667
2021-12-09,WS21338,.41,5,5,4,5,5,4,0,3,3,0,5,5,5,5,5,4,4,3,25.7333333333333,-81.5745
2021-12-09,WS21338,.45,11,11,11,11,11,11,0,11,11,0,11,11,11,11,11,11,11,11,25.5835,-81.4706666666667
2021-12-09,WS21338,.51,5,5,5,5,5,5,0,5,5,0,5,5,5,5,5,5,5,5,25.453,-81.3086666666667
2021-12-09,WS21338,.57,4,4,4,4,4,4,0,4,4,0,4,4,4,4,4,4,4,4,25.352,-81.2668333333333
2021-12-09,WS21338,.57,7,7,7,7,7,7,0,7,7,0,7,7,7,7,7,7,7,6,25.352,-81.2668333333333
2021-12-09,WS21338,.57,12,12,12,12,12,12,0,12,12,0,12,12,12,12,12,12,12,12,25.352,-81.2668333333333
2021-12-09,WS21338,.57,19,19,19,19,19,19,0,19,19,0,19,19,19,19,19,19,19,18,25.352,-81.2668333333333
2021-12-09,WS21338,.58,21,21,21,21,21,21,0,21,21,0,21,21,21,21,21,21,21,21,25.1665,-81.6528333333333
2021-12-09,WS21338,.60,14,14,14,14,14,14,0,13,13,0,14,14,14,14,14,14,14,14,25.1663333333333,-81.3363333333333
2021-12-09,WS21338,.64,5,5,5,5,5,5,0,5,5,0,5,5,5,5,5,5,5,5,25.1655,-81.1586666666667
2021-12-09,WS21338,.CAL6,53,53,53,53,53,53,0,52,52,0,53,53,53,53,53,53,53,53,25.9421666666667,-82.48
2021-12-10,WS21338,.65,4,4,3,4,4,4,0,1,1,0,4,4,4,4,4,4,4,4,25.0946666666667,-81.097
2021-12-10,WS21338,.68,5,5,5,5,5,5,0,4,4,0,5,5,5,5,5,5,5,5,24.9305,-81.1635
2022-01-22,WS22022,.2,9,9,9,9,9,9,9,8,8,9,9,9,9,9,9,9,9,9,25.6406666666667,-80.1045
2022-01-22,WS22022,.MR,63,63,63,63,63,63,63,61,61,63,63,63,63,63,63,63,63,63,25.0063333333333,-80.3721666666667
2022-01-23,WS22022,.12,63,63,63,63,63,63,63,61,61,63,63,63,63,63,63,63,63,63,24.7126666666667,-80.8326666666667
2022-01-23,WS22022,.16,9,9,8,9,9,8,9,8,8,9,9,9,9,9,9,8,8,9,24.6698333333333,-81.2028333333333
2022-01-23,WS22022,.18,57,57,56,57,57,56,57,54,54,57,57,57,57,57,57,56,56,57,24.5975,-81.184
2022-01-23,WS22022,.21LK,70,70,70,70,70,70,70,69,69,70,70,70,70,70,70,70,70,70,24.5351666666667,-81.4135
2022-01-23,WS22022,.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,24.8161666666667,-80.7555
2022-01-23,WS22022,.9,255,255,255,255,255,255,255,254,254,255,255,255,255,255,255,255,255,254,,
2022-01-23,WS22022,.KW1,11,11,11,11,11,11,11,8,8,11,11,11,11,11,11,11,11,8,24.6531666666667,-81.9031666666667
2022-01-23,WS22022,.KW2,24,24,23,24,24,23,24,21,21,24,24,24,24,24,24,23,23,17,24.7265,-81.9156666666667
2022-01-23,WS22022,.KW4,41,41,40,41,41,40,41,39,39,41,41,41,41,41,41,40,40,37,25.0135,-82.0398333333333
2022-01-23,WS22022,.WS,40,40,40,40,40,40,40,39,39,40,40,40,40,40,40,40,40,40,24.4748333333333,-81.7161666666667
2022-01-24,WS22022,.30,44,44,44,44,44,44,44,40,40,44,44,44,44,44,44,44,44,44,25.4015,-82.2083333333333
2022-01-24,WS22022,.31,26,26,25,26,26,25,26,24,24,26,26,26,26,26,26,25,25,24,25.7401666666667,-81.9423333333333
2022-01-24,WS22022,.33,12,12,12,12,12,12,12,11,11,12,12,12,12,12,12,12,12,12,25.9111666666667,-81.7995
2022-01-24,WS22022,.CAL1,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,26.4258333333333,-81.9595
2022-01-24,WS22022,.CAL2,11,11,10,11,11,10,11,9,9,11,11,11,11,11,11,10,10,11,26.383,-82.0005
2022-01-24,WS22022,.CAL3,15,15,14,15,15,14,15,13,13,15,15,15,15,15,15,14,14,14,26.3411666666667,-82.044
2022-01-24,WS22022,.CAL4,20,20,20,20,20,20,20,19,19,20,20,20,20,20,20,20,20,20,26.2518333333333,-82.1391666666667
2022-01-24,WS22022,.CAL5,30,30,29,30,30,29,30,28,28,30,30,30,30,30,30,29,29,29,26.1808333333333,-82.2126666666667
2022-01-24,WS22022,.RP1,6,6,6,6,6,6,6,4,4,6,6,6,6,6,6,6,6,6,26.5465,-82.2148333333333
2022-01-24,WS22022,.RP2,14,14,14,14,14,14,14,13,13,14,14,14,14,14,14,14,14,14,26.5528333333333,-82.255
2022-01-24,WS22022,.RP3,19,19,18,19,19,18,19,17,17,19,19,19,19,19,19,18,18,19,26.5505,-82.333
2022-01-24,WS22022,.RP4,33,33,33,33,33,33,33,31,31,33,33,33,33,33,33,33,33,33,26.5758333333333,-82.4983333333333
2022-01-25,WS22022,.AMI6,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,56,27.3108333333333,-83.2213333333333
2022-01-25,WS22022,.AMI7,80,80,80,80,80,80,80,79,79,80,80,80,80,80,80,80,80,75,27.2675,-83.3176666666667
2022-01-25,WS22022,.AMI8,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,82,27.2285,-83.411
2022-01-25,WS22022,.AMI9,95,95,94,95,95,94,95,91,91,95,95,95,95,95,95,94,94,91,27.1893333333333,-83.5051666666667
2022-01-25,WS22022,.V2,21,21,20,21,21,20,21,19,19,21,21,21,21,21,21,20,20,21,27.0715,-82.547
2022-01-25,WS22022,.V3,27,27,26,27,27,26,27,26,26,27,27,27,27,27,27,26,26,27,27.0343333333333,-82.6155
2022-01-25,WS22022,.V4,35,35,34,35,35,34,35,33,33,35,35,35,35,35,35,34,34,33,26.994,-82.6851666666667
2022-01-25,WS22022,.V5,46,46,45,46,46,45,46,45,45,46,46,46,46,46,46,45,45,45,26.9545,-82.7525
2022-01-25,WS22022,.V6,51,51,51,51,51,51,51,50,50,51,51,51,51,51,51,51,51,51,26.9153333333333,-82.8223333333333
2022-01-25,WS22022,.V7,57,57,57,57,57,57,57,56,56,57,57,57,57,57,57,57,57,56,26.8768333333333,-82.889
2022-01-25,WS22022,.V8,62,62,62,62,62,62,62,61,61,62,62,62,62,62,62,62,62,61,26.8316666666667,-82.958
2022-01-25,WS22022,.V9,77,77,77,77,77,77,77,74,74,77,77,77,77,77,77,77,77,76,26.7301666666667,-83.1035
2022-01-26,WS22022,.AMI1,10,10,10,10,10,10,10,9,9,10,10,10,10,10,10,10,10,10,27.4971666666667,-82.7508333333333
2022-01-26,WS22022,.AMI2,18,18,18,18,18,18,18,17,17,18,18,18,18,18,18,18,18,17,27.4591666666667,-82.8453333333333
2022-01-26,WS22022,.AMI3,30,30,29,30,30,29,30,28,28,30,30,30,30,30,30,29,29,27,27.4221666666667,-82.9408333333333
2022-01-26,WS22022,.TB1,8,8,8,8,8,8,8,7,7,8,8,8,8,8,8,8,8,8,27.8021666666667,-82.8818333333333
2022-01-26,WS22022,.TB10,72,72,71,72,72,71,72,68,68,72,72,72,72,72,72,71,71,70,27.6161666666667,-83.4888333333333
2022-01-26,WS22022,.TB2,14,14,13,14,14,13,14,12,12,14,14,14,14,14,14,13,13,14,27.7403333333333,-82.9285
2022-01-26,WS22022,.TB3,24,24,24,24,24,24,24,23,23,24,24,24,24,24,24,24,24,22,27.6716666666667,-83.0003333333333
2022-01-26,WS22022,.TB4,41,41,41,41,41,41,41,40,40,41,41,41,41,41,41,41,41,38,27.6175,-83.1346666666667
2022-01-26,WS22022,.TB5,62,62,61,62,62,61,62,60,60,62,62,62,62,62,62,61,61,58,27.617,-83.3011666666667
2022-01-27,WS22022,.41,6,6,6,6,6,6,6,5,5,6,6,6,6,6,6,6,6,6,25.7335,-81.5728333333333
2022-01-27,WS22022,.45,9,9,8,9,9,8,9,7,7,9,9,9,9,9,9,8,8,9,25.5836666666667,-81.4703333333333
2022-01-27,WS22022,.47,6,6,6,6,6,6,6,4,4,6,6,6,6,6,6,6,6,6,25.5828333333333,-81.3665
2022-01-27,WS22022,.49,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,25.5828333333333,-81.293
2022-01-27,WS22022,.51,6,6,6,6,6,6,6,5,5,6,6,6,6,6,6,6,6,6,25.4528333333333,-81.3078333333333
2022-01-27,WS22022,.56,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,25.3498333333333,-81.2275
2022-01-27,WS22022,.57,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,25.3518333333333,-81.2623333333333
2022-01-27,WS22022,.57,8,8,8,8,8,8,8,7,7,8,8,8,8,8,8,8,8,8,25.3518333333333,-81.2623333333333
2022-01-27,WS22022,.57,13,13,13,13,13,13,13,11,11,13,13,13,13,13,13,13,13,12,25.3518333333333,-81.2623333333333
2022-01-27,WS22022,.57,21,21,21,21,21,21,21,20,20,21,21,21,21,21,21,21,21,19,25.3518333333333,-81.2623333333333
2022-01-27,WS22022,.CAL6,55,55,54,55,55,54,55,53,53,55,55,55,55,55,55,54,54,53,25.9393333333333,-82.4801666666667
2022-01-28,WS22022,.58,21,21,21,21,21,21,21,19,19,21,21,21,21,21,21,21,21,20,25.166,-81.651
2022-01-28,WS22022,.60,9,9,8,9,9,8,9,7,7,9,9,9,9,9,9,8,8,8,25.166,-81.336
2022-01-28,WS22022,.64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25.1655,-81.1596666666667
2022-01-28,WS22022,.65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25.0965,-81.0973333333333
2022-01-28,WS22022,.68,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,24.9305,-81.1668333333333
2022-03-14,WS22072,.041,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,25.7335,-81.575
2022-03-14,WS22072,.045,7,7,7,7,7,7,7,6,6,7,7,7,7,7,7,7,7,5,25.5828333333333,-81.4723333333333
2022-03-14,WS22072,.047,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,25.583,-81.3668333333333
2022-03-14,WS22072,.051,6,6,5,6,6,5,6,5,5,6,6,6,6,6,6,5,5,6,25.4528333333333,-81.3086666666667
2022-03-14,WS22072,.053,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25.4531666666667,-81.2265
2022-03-14,WS22072,.054,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,25.3403333333333,-81.157
2022-03-14,WS22072,.055,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,25.3491666666667,-81.195
2022-03-14,WS22072,.056,3,3,2,3,3,2,3,2,2,3,3,3,3,3,3,2,2,3,25.3491666666667,-81.2275
2022-03-14,WS22072,.057,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,25.3498333333333,-81.2635
2022-03-14,WS22072,.057,6,6,6,6,6,6,6,5,5,6,6,6,6,6,6,6,6,6,25.3498333333333,-81.2635
2022-03-14,WS22072,.057,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,25.3498333333333,-81.2635
2022-03-14,WS22072,.057,17,17,17,17,17,17,17,15,15,17,17,17,17,17,17,17,17,14,25.3498333333333,-81.2635
2022-03-14,WS22072,.058,19,19,19,19,19,19,19,17,17,19,19,19,19,19,19,19,19,12,25.166,-81.6555
2022-03-14,WS22072,.060,7,7,6,7,7,6,7,5,5,7,7,7,7,7,7,6,6,7,25.1651666666667,-81.342
2022-03-14,WS22072,.064,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25.1655,-81.1578333333333
2022-03-14,WS22072,.068,5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,5,24.9283333333333,-81.168
2022-03-15,WS22072,.031,27,27,26,27,27,26,27,25,25,27,27,27,27,27,27,26,26,27,25.7415,-81.944
2022-03-15,WS22072,.033,13,13,13,13,13,13,13,12,12,13,13,13,13,13,13,13,13,13,25.9125,-81.8006666666667
2022-03-15,WS22072,.BG3,26,26,25,26,26,25,26,25,25,26,26,26,26,26,26,25,25,26,26.668,-82.417
2022-03-15,WS22072,.BG4,36,36,36,36,36,36,36,35,35,36,36,36,36,36,36,36,36,36,26.6305,-82.556
2022-03-15,WS22072,.CAL1,5,5,4,5,5,4,5,4,4,5,5,5,5,5,5,4,4,4,26.4245,-81.9633333333333
2022-03-15,WS22072,.CAL2,11,11,10,11,11,10,11,9,9,11,11,11,11,11,11,10,10,11,26.3831666666667,-82.0016666666667
2022-03-15,WS22072,.CAL3,16,16,16,16,16,16,16,15,15,16,16,16,16,16,16,16,16,14,26.3418333333333,-82.0448333333333
2022-03-15,WS22072,.CAL4,22,22,21,22,22,21,22,20,20,22,22,22,22,22,22,21,21,20,26.2536666666667,-82.1388333333333
2022-03-15,WS22072,.CAL5,32,32,32,32,32,32,32,30,30,32,32,32,32,32,32,32,32,30,26.1846666666667,-82.2171666666667
2022-03-15,WS22072,.GP5,43,43,43,43,43,43,43,42,42,43,43,43,43,43,43,43,43,43,26.5951666666667,-82.6828333333333
2022-03-15,WS22072,.RP1,6,6,6,6,6,6,6,5,5,6,6,6,6,6,6,6,6,6,26.547,-82.2155
2022-03-15,WS22072,.RP2,14,14,14,14,14,14,14,13,13,14,14,14,14,14,14,14,14,14,26.5533333333333,-82.2553333333333
2022-03-15,WS22072,.RP3,22,22,21,22,22,21,22,20,20,22,22,22,22,22,22,21,21,22,26.5518333333333,-82.3315
2022-03-15,WS22072,.RP4,31,31,30,31,31,30,31,28,28,31,31,31,31,31,31,30,30,31,26.5786666666667,-82.4976666666667
2022-03-16,WS22072,.AMI2,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,27.459,-82.8438333333333
2022-03-16,WS22072,.AMI3,28,28,28,28,28,28,28,27,27,28,28,28,28,28,28,28,28,28,27.4185,-82.942
2022-03-16,WS22072,.AMI4,41,41,41,41,41,41,41,39,39,41,41,41,41,41,41,41,41,40,27.3826666666667,-83.0315
2022-03-16,WS22072,.AMI5,54,54,54,54,54,54,54,53,53,54,54,54,54,54,54,54,54,52,27.3438333333333,-83.1268333333333
2022-03-16,WS22072,.AMI6,64,64,64,64,64,64,64,63,63,64,64,64,64,64,64,64,64,64,27.3048333333333,-83.2211666666667
2022-03-16,WS22072,.AMI7,75,75,74,75,75,74,75,73,73,75,75,75,75,75,75,74,74,75,27.2663333333333,-83.3155
2022-03-16,WS22072,.AMI8,85,85,84,85,85,84,85,83,83,85,85,85,85,85,85,84,84,85,27.228,-83.4096666666667
2022-03-16,WS22072,.AMI9,91,91,91,91,91,91,91,90,90,91,91,91,91,91,91,91,91,90,27.1893333333333,-83.5036666666667
2022-03-16,WS22072,.BG1,11,11,11,11,11,11,11,9,9,11,11,11,11,11,11,11,11,11,26.7195,-82.2486666666667
2022-03-16,WS22072,.BG2,17,17,17,17,17,17,17,16,16,17,17,17,17,17,17,17,17,17,26.6886666666667,-82.3395
2022-03-16,WS22072,.V1,8,8,8,8,8,8,8,7,7,8,8,8,8,8,8,8,8,8,27.1105,-82.4783333333333
2022-03-16,WS22072,.V2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,18,27.072,-82.5473333333333
2022-03-16,WS22072,.V3,25,25,24,25,25,24,25,23,23,25,25,25,25,25,25,24,24,25,27.0336666666667,-82.615
2022-03-16,WS22072,.V4,34,34,33,34,34,33,34,33,33,34,34,34,34,34,34,33,33,34,26.9938333333333,-82.6838333333333
2022-03-16,WS22072,.V5,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,26.9556666666667,-82.7518333333333
2022-03-16,WS22072,.V6,51,51,51,51,51,51,51,50,50,51,51,51,51,51,51,51,51,51,26.9166666666667,-82.8203333333333
2022-03-16,WS22072,.V7,56,56,56,56,56,56,56,55,55,56,56,56,56,56,56,56,56,56,26.8793333333333,-82.8863333333333
2022-03-16,WS22072,.V8,65,65,64,65,65,64,65,63,63,65,65,65,65,65,65,64,64,65,26.832,-82.9571666666667
2022-03-16,WS22072,.V9,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,26.7325,-83.0995
2022-03-17,WS22072,.AMI1,12,12,11,12,12,11,12,11,11,12,12,12,12,12,12,11,11,10,27.4971666666667,-82.751
2022-03-17,WS22072,.TB1,9,9,9,9,9,9,9,8,8,9,9,9,9,9,9,9,9,9,27.8015,-82.8811666666667
2022-03-17,WS22072,.TB10,69,69,69,69,69,69,69,66,66,69,69,69,69,69,69,69,69,68,27.615,-83.4861666666667
2022-03-17,WS22072,.TB2,17,17,16,17,17,16,17,16,16,17,17,17,17,17,17,16,16,17,27.7396666666667,-82.928
2022-03-17,WS22072,.TB3,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,22,27.6715,-82.9993333333333
2022-03-17,WS22072,.TB4,42,42,41,42,42,41,42,40,40,42,42,42,42,42,42,41,41,42,27.6168333333333,-83.1331666666667
2022-03-17,WS22072,.TB5,59,59,59,59,59,59,59,57,57,59,59,59,59,59,59,59,59,57,27.6166666666667,-83.3
2022-03-18,WS22072,.030,45,45,45,45,45,45,45,44,44,45,45,45,45,45,45,45,45,45,25.4031666666667,-82.2125
2022-03-18,WS22072,.21LK,74,74,74,74,74,74,74,73,73,74,74,74,74,74,74,74,74,72,24.533,-81.415
2022-03-18,WS22072,.CAL6,52,52,52,52,52,52,52,50,50,52,52,52,52,52,52,52,52,52,25.9398333333333,-82.4798333333333
2022-03-18,WS22072,.KW1,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,24.6541666666667,-81.9035
2022-03-18,WS22072,.KW2,23,23,23,23,23,23,23,22,22,23,23,23,23,23,23,23,23,23,24.7278333333333,-81.9163333333333
2022-03-18,WS22072,.KW4,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,25.0176666666667,-82.044
2022-03-18,WS22072,.WS,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,35,24.4766666666667,-81.7155
2022-03-19,WS22072,.006,145,145,145,145,145,145,145,143,143,145,145,145,145,145,145,145,145,143,,
2022-03-19,WS22072,.007,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,24.8171666666667,-80.7556666666667
2022-03-19,WS22072,.010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.789,-80.86
2022-03-19,WS22072,.012,65,65,65,65,65,65,65,64,64,65,65,65,65,65,65,65,65,63,24.7131666666667,-80.832
2022-03-19,WS22072,.016,7,7,7,7,7,7,7,5,5,7,7,7,7,7,7,7,7,6,24.672,-81.2028333333333
2022-03-19,WS22072,.018,57,57,57,57,57,57,57,56,56,57,57,57,57,57,57,57,57,57,24.598,-81.1836666666667
2022-03-19,WS22072,.02,8,8,7,8,8,7,8,6,6,8,8,8,8,8,8,7,7,7,25.6418333333333,-80.1055
2022-03-19,WS22072,.03,86,86,85,86,86,85,86,84,84,86,86,86,86,86,86,85,85,86,25.6453333333333,-80.0846666666667
2022-03-19,WS22072,.09,60,60,59,60,60,59,60,58,58,60,60,60,60,60,60,59,59,60,24.7636666666667,-80.7235
2022-03-19,WS22072,.09,247,247,247,247,247,247,247,246,246,247,247,247,247,247,247,247,247,244,24.7636666666667,-80.7235
2022-03-19,WS22072,.EK,3,3,2,3,3,2,3,2,2,3,3,3,3,3,3,2,2,3,,
2022-03-19,WS22072,.EK,9,9,9,9,9,9,9,7,7,9,9,9,9,9,9,9,9,8,,
2022-03-19,WS22072,.EK,55,55,55,55,55,55,55,53,53,55,55,55,55,55,55,55,55,55,,
2022-03-19,WS22072,.MR,68,68,67,68,68,67,68,65,65,68,68,68,68,68,68,67,67,66,25.0043333333333,-80.3716666666667
2022-05-21,WS22141,.002,8,8,8,8,8,8,8,6,6,8,8,8,8,8,8,8,8,7,25.6431666666667,-80.1061666666667
2022-05-21,WS22141,.007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.817,-80.7563333333333
2022-05-21,WS22141,.009,61,61,61,61,61,61,61,59,59,61,61,61,61,61,61,61,61,57,24.764,-80.7235
2022-05-21,WS22141,.0095,251,251,251,251,251,251,251,249,249,251,251,251,251,251,251,251,251,248,24.716,-80.6908333333333
2022-05-21,WS22141,.MR,69,69,68,69,69,68,69,67,67,69,69,69,69,69,69,68,68,68,25.0036666666667,-80.3711666666667
2022-05-22,WS22141,.010,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,2,24.788,-80.8623333333333
2022-05-22,WS22141,.012,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,51,24.7135,-80.8345
2022-05-22,WS22141,.016,8,8,7,8,8,7,8,6,6,8,8,8,8,8,8,7,7,7,24.6715,-81.2033333333333
2022-05-22,WS22141,.018,25,25,25,25,25,25,25,22,22,25,25,25,25,25,25,25,25,23,24.5996666666667,-81.187
2022-05-22,WS22141,.21LK,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,76,24.5325,-81.4125
2022-05-22,WS22141,.KW1,13,13,13,13,13,13,13,12,12,13,13,13,13,13,13,13,13,11,24.655,-81.905
2022-05-22,WS22141,.KW2,24,24,24,24,24,24,24,23,23,24,24,24,24,24,24,24,24,23,24.7275,-81.9185
2022-05-22,WS22141,.KW4,37,37,37,37,37,37,37,35,35,37,37,37,37,37,37,37,37,34,25.013,-82.0418333333333
2022-05-22,WS22141,.WS,37,37,37,37,37,37,37,35,35,37,37,37,37,37,37,37,37,35,24.4745,-81.7133333333333
2022-05-23,WS22141,.030,45,45,45,45,45,45,45,43,43,45,45,45,45,45,45,45,45,42,25.3996666666667,-82.2096666666667
2022-05-23,WS22141,.031,26,26,26,26,26,26,26,25,25,26,26,26,26,26,26,26,26,25,25.742,-81.9456666666667
2022-05-23,WS22141,.033,15,15,14,15,15,14,15,14,14,15,15,15,15,15,15,14,14,15,25.9083333333333,-81.8026666666667
2022-05-23,WS22141,.CAL1,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,26.4235,-81.9616666666667
2022-05-23,WS22141,.CAL2,10,10,9,10,10,9,10,9,9,10,10,10,10,10,10,9,9,10,26.3856666666667,-82.0013333333333
2022-05-23,WS22141,.CAL3,14,14,14,14,14,14,14,13,13,14,14,14,14,14,14,14,14,13,26.3425,-82.044
2022-05-23,WS22141,.CAL4,23,23,23,23,23,23,23,22,22,23,23,23,23,23,23,23,23,21,26.2535,-82.1415
2022-05-23,WS22141,.CAL5,31,31,31,31,31,31,31,29,29,31,31,31,31,31,31,31,31,28,26.1823333333333,-82.2131666666667
2022-05-23,WS22141,.RP1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26.5476666666667,-82.2146666666667
2022-05-23,WS22141,.RP2,11,11,11,11,11,11,11,10,10,11,11,11,11,11,11,11,11,11,26.5541666666667,-82.256
2022-05-23,WS22141,.RP3,21,21,20,21,21,20,21,18,18,21,21,21,21,21,21,20,20,20,26.5523333333333,-82.3323333333333
2022-05-23,WS22141,.RP4,29,29,29,29,29,29,29,28,28,29,29,29,29,29,29,29,29,27,26.5786666666667,-82.4976666666667
2022-05-24,WS22141,.AMI6,65,65,65,65,65,65,65,64,64,65,65,65,65,65,65,65,65,63,27.3053333333333,-83.2208333333333
2022-05-24,WS22141,.AMI7,76,76,76,76,76,76,76,74,74,76,76,76,76,76,76,76,76,73,27.2648333333333,-83.3138333333333
2022-05-24,WS22141,.AMI8,86,86,85,86,86,85,86,84,84,86,86,86,86,86,86,85,85,84,27.2291666666667,-83.412
2022-05-24,WS22141,.AMI9,93,93,93,93,93,93,93,89,89,93,93,93,93,93,93,93,93,91,27.1893333333333,-83.5001666666667
2022-05-24,WS22141,.BG1,22,22,22,22,22,22,22,21,21,22,22,22,22,22,22,22,22,20,26.71,-82.2665
2022-05-24,WS22141,.BG2,18,18,18,18,18,18,18,17,17,18,18,18,18,18,18,18,18,18,26.689,-82.3411666666667
2022-05-24,WS22141,.BG3,27,27,27,27,27,27,27,25,25,27,27,27,27,27,27,27,27,27,26.6688333333333,-82.418
2022-05-24,WS22141,.BG4,35,35,35,35,35,35,35,33,33,35,35,35,35,35,35,35,35,34,26.6275,-82.5566666666667
2022-05-24,WS22141,.GP5,47,47,47,47,47,47,47,45,45,47,47,47,47,47,47,47,47,46,26.5968333333333,-82.6935
2022-05-24,WS22141,.V1,10,10,10,10,10,10,10,9,9,10,10,10,10,10,10,10,10,10,27.1065,-82.4775
2022-05-24,WS22141,.V2,19,19,18,19,19,18,19,18,18,19,19,19,19,19,19,18,18,19,27.0731666666667,-82.5466666666667
2022-05-24,WS22141,.V3,27,27,27,27,27,27,27,26,26,27,27,27,27,27,27,27,27,27,27.0371666666667,-82.6126666666667
2022-05-24,WS22141,.V4,33,33,33,33,33,33,33,32,32,33,33,33,33,33,33,33,33,33,26.9941666666667,-82.6838333333333
2022-05-24,WS22141,.V5,47,47,46,47,47,46,47,45,45,47,47,47,47,47,47,46,46,47,26.9593333333333,-82.7478333333333
2022-05-24,WS22141,.V6,52,52,52,52,52,52,52,50,50,52,52,52,52,52,52,52,52,50,26.9191666666667,-82.8213333333333
2022-05-24,WS22141,.V7,59,59,58,59,59,58,59,57,57,59,59,59,59,59,59,58,58,57,26.8788333333333,-82.887
2022-05-24,WS22141,.V8,64,64,64,64,64,64,64,62,62,64,64,64,64,64,64,64,64,61,26.8356666666667,-82.9538333333333
2022-05-24,WS22141,.V9,76,76,76,76,76,76,76,74,74,76,76,76,76,76,76,76,76,73,26.7305,-83.0995
2022-05-25,WS22141,.AMI1,11,11,11,11,11,11,11,10,10,11,11,11,11,11,11,11,11,10,27.4995,-82.7545
2022-05-25,WS22141,.AMI2,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,27.459,-82.8463333333333
2022-05-25,WS22141,.AMI3,31,31,30,31,31,30,31,29,29,31,31,31,31,31,31,30,30,30,27.4211666666667,-82.9413333333333
